0,1,2,3,4,5,6,7,8,9,10,11
2733,77,12,268,59,295,218,113,2271,1,29,5
3281,88,29,30,22,2220,178,38,218,3,35,7
3185,87,5,361,24,1245,231,138,1905,2,19,1
2466,312,22,240,88,646,218,200,421,4,10,6
2436,2,17,30,8,674,206,147,1194,4,10,6
3282,337,28,564,134,4023,190,174,2262,3,31,1
2224,162,28,85,43,1103,233,109,1189,4,3,4
3414,207,10,1080,65,3132,249,170,1441,3,38,7
2666,57,8,379,37,997,223,131,1012,3,11,3
3161,54,8,180,-12,4944,223,131,2224,1,22,1
3118,26,19,182,36,5004,196,118,1377,1,22,1
2181,124,29,108,51,1291,204,56,658,4,3,4
2746,87,13,0,0,1429,217,106,2379,1,23,5
3346,353,15,234,68,3251,213,157,2306,3,24,7
2735,227,18,124,40,981,254,195,1879,3,4,5
2517,317,18,331,103,108,221,191,700,4,10,3
2559,177,18,234,55,949,247,147,1544,3,4,3
3060,328,20,242,47,732,212,183,1622,3,22,1
2610,198,12,430,92,2368,250,167,430,3,2,3
3005,24,12,524,-6,2456,214,135,2415,3,31,2
3029,254,15,242,46,2496,248,201,1261,3,31,2
2620,61,20,153,78,1762,195,87,999,3,3,3
2709,104,2,212,0,1991,236,150,4264,1,12,2
2816,64,20,182,-20,285,196,86,1448,1,29,5
2349,62,8,0,0,484,223,130,850,4,2,4
2612,25,11,180,8,1875,216,137,2081,3,10,6
2624,280,24,150,83,1664,234,223,1516,3,13,6
2679,255,16,150,-15,1341,248,203,1144,3,23,5
3403,108,26,646,169,1986,199,57,1837,1,40,1
2347,106,16,170,38,1050,219,98,67,4,6,3
3051,265,14,638,365,2273,246,200,1412,3,32,2
2581,17,20,242,106,2161,194,125,616,3,10,6
3414,320,11,474,45,1965,229,178,636,3,38,7
2830,79,46,108,0,309,116,0,1579,1,30,5
2768,110,13,0,0,543,225,108,247,1,30,5
2615,18,12,256,15,1779,215,139,2012,3,10,6
2384,124,7,120,10,591,235,136,902,3,2,3
2224,216,8,0,0,1239,248,173,391,4,17,4
3305,206,11,0,0,4600,250,171,3201,3,35,7
3430,60,26,95,33,2484,175,62,3667,1,39,7
2107,276,34,150,105,285,224,240,162,4,5,3
2934,117,15,228,52,1590,225,106,1994,3,31,2
3374,94,14,376,74,2358,218,103,2145,3,32,1
2257,102,16,0,0,1050,217,96,973,4,6,4
3355,315,2,390,33,815,237,162,2040,3,32,7
2318,20,19,0,0,895,197,125,1006,4,10,4
2308,115,15,190,46,134,224,103,201,4,11,3
2952,80,25,391,125,1194,185,56,466,1,30,5
3091,299,15,433,51,5074,233,195,631,1,29,2
2727,273,12,0,0,1626,243,196,1082,3,23,5
2705,158,14,268,56,3278,241,134,1812,3,13,5
3347,91,19,170,29,2329,207,84,2671,1,39,7
2875,142,17,218,69,2145,234,115,1129,3,13,5
2126,24,29,228,-54,703,164,95,666,4,10,6
2323,69,18,30,4,1194,202,91,931,4,10,6
3772,359,16,1032,326,4976,210,151,3094,3,40,7
3096,351,12,201,2,2421,219,159,2974,1,22,1
2980,16,20,631,111,2394,194,127,1988,3,24,2
2129,107,34,95,57,636,178,22,30,4,3,4
2602,39,23,201,2,518,183,95,1200,3,10,6
2150,55,6,0,0,1463,227,139,816,4,3,4
2075,292,9,0,0,1383,239,183,722,4,17,4
2087,138,11,0,0,309,236,129,571,4,14,4
3384,126,17,30,-10,2779,226,103,677,3,35,7
2670,308,34,134,86,1591,196,218,1233,3,13,6
2673,147,8,525,73,1019,239,140,2678,1,12,2
2630,266,22,85,25,1316,243,221,1050,3,23,5
3263,180,13,268,30,2089,248,153,1256,1,29,2
2361,302,24,150,55,1207,221,212,1465,4,10,6
2494,39,24,60,28,741,180,91,1570,3,31,2
2362,114,22,365,165,661,213,78,1674,4,3,4
2039,358,30,42,19,531,169,137,543,4,10,4
3423,80,11,595,138,2163,221,118,1505,1,40,1
2532,115,11,201,43,379,229,119,1333,3,2,3
3430,44,16,760,81,3427,203,111,1554,3,39,7
2758,92,19,60,19,939,208,84,1425,3,23,5
3363,100,24,150,51,2404,200,64,2077,3,39,7
2475,302,4,268,41,646,238,169,1288,4,6,6
3028,5,3,42,0,1100,234,155,2458,1,29,2
3123,112,19,404,105,4126,217,89,2620,1,30,2
2288,118,17,42,15,360,223,100,1584,4,4,4
2224,110,24,108,40,1040,206,68,1253,4,3,4
3407,305,12,458,48,1812,233,186,595,3,38,7
2865,156,8,666,135,2892,241,144,1752,3,32,3
2146,331,26,0,0,1302,197,182,1411,4,17,4
3412,126,17,268,49,2497,226,103,1054,3,40,7
2318,193,23,319,135,1231,251,164,1116,4,6,4
2166,38,26,108,38,780,174,86,845,4,5,6
2349,292,33,42,17,234,214,232,258,3,14,6
2977,331,11,42,10,3773,226,172,2455,1,23,1
3274,38,14,134,-1,3747,209,122,3893,1,38,7
3167,123,14,313,51,2377,228,111,2925,3,33,1
3032,265,8,30,-2,2605,244,182,1240,3,23,2
2577,180,1,30,0,778,239,157,1291,3,11,3
2877,66,23,242,95,1328,188,74,2014,3,33,2
2886,267,9,42,0,1931,244,186,1490,3,23,5
2988,94,3,30,0,6114,234,145,3319,1,29,2
2909,189,15,573,277,927,250,160,1740,3,32,2
2293,310,33,170,77,693,197,213,1739,4,10,3
2192,33,23,360,142,421,183,101,240,4,10,6
2582,221,21,218,54,1008,254,193,1181,3,4,3
2414,330,17,300,70,870,216,178,1544,4,10,6
2330,260,5,382,147,1260,243,174,1114,4,6,4
2374,84,17,0,0,755,208,90,1112,4,10,4
3497,92,16,120,18,1699,213,93,2012,2,39,7
2735,319,25,85,-7,1443,208,197,1794,3,13,6
2401,181,20,0,0,1405,248,150,703,3,16,6
3032,155,27,466,-40,745,231,103,2324,1,29,1
2340,147,20,268,46,957,234,111,541,4,6,4
3092,173,22,190,67,2419,245,137,1578,3,27,1
2366,91,17,335,46,481,210,89,1191,4,10,6
2669,326,23,60,21,2100,208,187,2375,3,10,6
2111,338,7,0,0,1064,230,164,402,4,4,4
2802,121,15,90,15,630,226,106,153,1,30,5
2534,56,16,335,48,469,205,105,1165,3,2,6
3389,111,8,190,13,2912,231,129,2071,1,39,1
2155,184,18,0,0,1266,249,154,1077,4,17,4
2778,94,6,30,-5,1782,231,134,2407,3,17,5
2395,50,20,212,22,967,192,93,741,4,6,3
2413,33,13,127,34,953,212,128,582,4,6,3
3349,36,18,859,186,1465,198,112,1693,3,40,7
2383,2,30,450,177,1116,169,131,162,4,10,3
2296,8,30,277,107,930,167,121,1384,4,10,3
1965,29,27,0,0,150,169,92,603,4,1,3
2912,291,12,30,5,1919,238,192,1187,3,33,5
2084,113,14,0,0,182,225,108,677,4,14,4
2755,43,11,499,34,90,216,127,750,3,17,5
2403,310,32,376,156,685,201,213,402,4,10,3
3214,23,19,108,22,992,195,121,1517,1,23,1
2851,275,8,150,7,2124,242,184,1231,3,23,5
2236,79,12,30,5,1312,217,110,607,4,2,6
2323,121,35,361,29,1104,188,30,636,4,3,4
3189,319,5,350,45,4701,235,168,2391,1,29,2
2041,9,8,0,0,553,224,150,691,4,14,4
3243,32,14,30,4,1650,210,126,865,3,39,7
2158,333,19,234,36,516,211,177,731,4,10,3
3165,56,10,330,-9,3783,218,124,4488,1,23,1
2947,95,11,162,49,2278,224,116,541,3,32,5
3407,208,5,841,201,1530,244,164,1654,3,38,7
2249,133,26,324,123,1168,216,76,618,4,3,4
2793,85,31,277,147,295,173,33,1984,1,30,5
3242,23,9,108,4,3112,221,142,2742,3,39,7
2789,52,27,295,124,313,170,66,1822,1,29,5
3407,117,17,295,169,3824,222,98,3381,3,39,7
2806,87,34,240,151,242,164,19,2132,1,30,5
2936,123,23,335,109,1087,216,80,451,1,30,5
3124,32,16,845,269,860,204,121,1513,1,29,2
3330,46,15,60,-1,2979,206,112,1772,3,38,7
2046,7,28,90,51,433,172,125,495,4,10,6
2566,327,5,150,12,1587,234,165,1718,3,2,5
2143,110,28,42,18,1154,196,50,511,4,3,4
3229,0,9,60,4,1907,224,154,268,3,35,7
2706,128,24,108,-32,342,216,78,474,1,30,5
2099,140,24,42,8,816,225,92,153,4,3,4
2285,73,18,134,38,1233,203,91,633,4,2,6
2515,76,15,234,70,390,210,99,1006,3,2,3
2735,272,25,67,32,2063,238,226,95,3,33,2
2469,10,7,60,4,95,226,151,1216,3,10,6
2965,38,8,300,39,5074,222,136,6442,1,12,1
3144,72,7,553,63,1492,227,133,2724,3,32,1
3419,148,17,323,60,4151,237,120,3311,3,33,7
2727,179,13,60,10,1047,248,152,488,3,2,3
2477,302,18,240,49,430,229,200,1803,4,10,3
3401,63,12,272,52,2813,215,116,1465,3,38,7
2817,72,32,150,-85,342,161,31,2125,1,30,5
2599,209,26,127,43,1323,253,185,1366,3,3,3
2447,37,17,540,205,1350,199,112,589,4,6,3
2866,31,11,446,34,696,216,133,1371,3,11,2
2816,34,14,108,7,3346,209,124,5392,1,12,2
2617,199,17,170,61,1282,252,170,1332,3,3,3
3396,172,12,361,94,2124,245,148,616,3,38,7
2683,122,27,67,-30,212,207,62,571,1,30,5
2374,259,22,360,169,404,246,220,708,4,11,3
3142,350,13,847,0,4242,217,160,3813,1,29,1
3351,128,16,779,112,2914,228,107,2524,3,39,7
2121,126,31,0,0,470,203,53,713,4,1,3
2740,302,23,313,83,1849,222,211,2078,3,10,6
3374,275,6,283,29,1543,241,176,816,3,38,7
2613,173,6,0,0,2097,243,154,2652,3,17,6
3399,106,12,914,193,759,226,114,153,2,38,7
2502,326,21,108,48,768,212,185,552,3,10,6
3129,101,21,256,42,987,207,77,1657,1,29,1
3280,218,11,518,53,4254,251,178,2073,1,23,7
2382,34,20,30,-4,598,193,109,437,4,6,3
2311,326,26,120,61,1050,201,189,892,4,10,6
2232,94,35,256,160,582,166,15,192,4,3,4
2377,118,17,400,180,666,223,99,1681,4,6,4
2559,170,10,60,8,1333,245,149,1283,3,4,3
2390,343,24,450,182,1001,197,165,1019,4,10,6
2517,154,14,120,57,1073,240,131,1471,3,4,3
3379,118,13,85,9,2569,228,115,1239,3,39,7
2320,322,6,0,0,1470,234,168,481,4,17,6
2357,269,27,90,20,242,238,230,242,3,14,6
2561,124,10,124,-3,1310,233,125,1351,3,2,3
2647,248,24,42,8,1458,249,220,1236,3,4,6
2881,282,12,0,0,2053,241,193,1044,3,19,5
3182,319,16,240,43,2413,224,186,342,3,33,1
2292,177,29,443,152,1315,242,134,797,4,3,4
3032,76,24,182,-50,630,188,64,876,1,29,1
2288,23,2,0,0,175,235,154,408,4,11,4
2265,146,17,192,39,258,235,117,716,4,3,6
2885,17,8,0,0,3583,223,146,4993,1,20,1
3160,26,13,67,1,2380,211,131,1476,3,23,1
2410,24,22,216,94,840,188,114,1026,4,10,6
2895,52,3,180,4,1812,233,149,1423,3,32,5
2560,2,17,488,-39,924,205,147,1034,3,2,3
2317,309,14,120,35,1536,230,188,631,4,10,6
2251,132,31,108,54,828,206,58,1465,4,3,4
2598,230,8,153,78,1167,247,176,607,3,11,3
2422,143,9,300,32,979,238,135,997,4,2,3
2392,342,11,42,6,582,223,165,1388,4,11,6
2309,103,9,0,0,685,228,122,721,4,17,4
2256,306,30,255,8,834,207,216,994,4,10,6
2977,335,10,242,29,3931,227,168,2263,1,29,2
2092,91,39,67,41,379,150,0,285,4,3,4
2995,170,14,379,73,5550,245,143,2996,1,29,1
2999,278,13,228,37,2347,242,198,474,1,29,2
2491,61,24,85,22,927,183,72,816,4,10,3
2801,73,13,150,79,1956,214,108,698,3,13,5
3378,186,7,120,-8,2926,245,158,451,3,38,1
1999,299,39,150,104,190,194,231,361,4,10,3
3295,50,16,150,7,3404,204,108,2682,3,39,7
2487,336,17,190,49,1054,216,172,301,4,6,6
2285,139,16,192,102,1214,233,115,1092,4,3,4
3366,73,11,735,3,626,220,118,350,2,38,7
3050,265,15,408,134,3104,246,204,2054,3,23,1
2387,6,13,421,234,1022,214,147,1187,4,6,3
2117,23,31,330,59,841,157,90,845,4,10,6
3635,183,10,182,86,2155,247,156,2571,2,40,7
3377,270,4,323,44,3555,241,170,2271,3,38,7
3171,244,9,90,8,2779,248,184,1181,3,23,1
3384,0,2,256,29,3448,234,156,2164,1,35,7
3247,160,13,216,41,1706,242,138,1822,3,33,1
3197,128,17,124,35,1477,228,106,2697,1,29,1
2420,152,19,182,50,1116,236,117,1461,3,4,3
3132,203,18,201,27,2044,253,174,646,1,22,1
2517,72,7,85,6,595,227,133,5607,1,18,5
2006,23,14,95,21,201,209,132,404,4,10,6
3400,5,18,558,204,4200,203,142,3673,3,39,7
2272,318,19,300,137,592,219,192,402,4,6,3
2471,269,11,420,218,819,244,192,402,4,2,6
2276,95,22,90,35,295,202,71,1746,4,3,4
2797,62,14,540,80,832,211,109,2516,1,29,2
2567,122,8,382,115,638,234,133,1062,3,4,6
2229,344,14,0,0,849,217,165,342,4,14,4
2896,30,21,382,70,642,189,109,674,3,31,2
2814,102,22,153,92,1950,206,72,659,3,13,5
2854,139,20,175,103,2070,229,101,767,3,13,5
3366,128,13,127,6,2452,231,117,351,3,35,7
2458,130,8,450,102,722,236,135,1040,4,2,6
3157,45,9,120,3,1742,220,131,4474,2,22,1
2849,254,32,108,28,983,241,235,1230,3,13,2
2352,100,16,361,158,942,217,98,1415,4,6,4
3468,122,29,390,149,2431,202,54,902,3,40,7
2736,315,5,67,11,1216,235,169,2151,3,11,2
2376,213,11,301,82,1110,251,175,691,4,6,4
2678,79,8,0,0,1337,225,126,711,3,33,5
2791,36,6,268,6,366,226,143,738,1,30,5
2311,111,26,255,117,907,202,59,1416,4,3,4
2713,333,13,0,0,1361,223,173,2282,3,11,5
2101,85,17,0,0,1371,210,92,871,4,1,4
3027,308,17,469,183,5744,227,195,4970,1,24,2
2932,347,13,67,13,4618,218,162,5949,1,20,2
2073,58,20,201,81,216,193,87,443,4,4,6
2769,7,9,67,0,1832,222,150,2780,1,29,5
2347,144,20,256,53,979,232,108,571,4,6,4
2303,236,27,474,9,1298,251,216,830,4,6,4
3290,241,6,242,39,3216,245,174,824,3,23,1
2574,313,25,242,107,631,213,203,511,3,10,6
2293,176,4,124,62,1630,241,156,780,4,2,6
3209,161,13,443,-4,664,243,139,2362,3,23,2
3105,273,17,362,29,3602,243,208,1471,3,22,1
3389,182,7,295,-3,3072,245,156,270,3,38,1
2204,110,27,60,30,1423,198,52,497,4,2,6
2312,262,21,30,4,1396,245,217,780,4,10,6
3075,282,26,170,25,3546,232,225,1231,3,39,1
2005,352,14,309,67,570,214,158,771,4,1,6
3332,285,11,598,-7,3515,240,192,1507,1,39,1
2537,344,10,30,1,1320,225,163,1423,3,10,3
3368,33,16,577,184,3433,205,121,1830,3,39,7
3050,48,18,0,0,6614,198,102,2992,1,20,2
2095,19,32,175,-47,595,157,97,571,4,10,6
2968,7,12,60,3,4063,215,147,2200,1,30,2
2282,188,37,30,22,1637,237,144,870,4,1,6
2053,48,11,30,0,983,215,123,424,4,17,4
2899,216,13,633,259,1101,252,179,1834,3,23,2
3183,60,19,124,11,3164,197,91,3077,3,24,2
2306,132,12,30,3,932,233,121,871,4,3,3
2470,349,30,600,263,1061,176,154,319,4,10,3
2932,177,26,150,24,277,244,138,845,3,13,5
3489,326,15,488,37,5155,222,179,4381,3,38,7
2344,47,12,0,0,824,214,123,1075,4,14,4
2220,18,12,0,0,828,215,140,351,4,14,4
2555,108,12,218,16,543,226,115,551,1,12,2
2883,221,14,124,55,1387,253,184,1965,3,4,2
2747,78,34,134,82,134,157,19,1666,1,30,5
2474,14,25,67,12,671,179,119,1451,3,10,6
3364,88,17,481,207,1355,211,92,955,3,39,7
2547,106,14,60,-5,1316,222,104,1380,3,4,3
2568,335,9,309,-29,1277,228,167,1176,3,10,3
3178,103,15,277,30,726,219,100,2694,2,23,2
2319,310,19,277,36,1199,223,198,911,4,10,6
3076,77,3,218,13,576,233,145,1573,3,23,1
3027,124,7,446,-6,6556,235,136,3612,1,20,1
3234,60,8,666,62,4448,224,132,2435,1,29,1
2686,354,12,0,0,3167,219,157,6155,1,30,5
2280,53,12,0,0,990,213,118,390,4,6,4
2552,349,16,150,7,1438,211,160,1485,3,2,5
3365,103,32,256,2,4054,182,31,3585,3,33,7
3169,311,20,446,58,4028,222,197,751,3,24,1
2171,114,27,85,35,1317,200,55,680,4,3,4
3067,62,16,912,50,1242,205,101,553,3,32,1
2692,82,13,67,6,2038,218,109,437,3,10,2
2471,62,10,90,9,162,219,122,1136,3,2,6
3037,7,12,190,36,2858,215,147,6066,1,29,1
2931,117,23,313,104,1114,213,76,420,1,30,5
2264,146,30,362,134,1231,220,81,685,4,3,4
2323,58,23,60,29,942,184,75,938,4,10,6
2134,114,11,0,0,1365,229,119,360,4,3,4
2304,335,23,201,73,1103,203,175,834,4,10,6
3165,101,16,404,101,4761,217,97,1728,1,29,1
3177,72,9,201,8,1443,222,123,408,3,24,1
2602,82,2,192,1,582,236,151,6175,1,29,5
3262,50,7,150,26,3479,224,135,1885,1,29,1
2204,114,34,162,91,983,185,29,366,4,3,4
3370,229,10,30,1,4380,250,181,3537,3,35,7
2954,306,6,450,23,2099,236,174,990,3,23,1
2865,215,15,997,87,2400,253,181,1505,3,17,5
3073,28,23,830,204,2609,182,105,2130,3,24,2
2284,113,29,255,100,1074,198,50,1249,4,3,4
2339,58,6,170,53,443,227,137,582,4,4,3
3340,90,9,376,71,1020,225,121,1332,3,39,7
3180,153,15,384,78,319,240,130,4737,2,22,2
2908,9,6,30,0,4350,228,152,2597,1,23,2
2505,118,19,0,0,679,220,92,892,3,11,6
2293,131,38,268,180,984,190,31,418,4,3,4
3306,331,21,60,17,4921,210,179,300,1,29,2
2110,107,32,108,59,503,183,30,162,4,3,4
3068,300,17,150,37,2850,231,201,2672,1,24,1
2435,52,27,124,41,808,171,67,1041,3,10,6
3013,10,21,693,144,2476,192,132,2165,3,24,2
2765,98,23,175,79,3341,201,66,5973,1,30,5
2676,157,5,0,0,2510,241,149,2337,1,30,5
2887,81,20,228,29,3207,200,79,4357,1,12,2
3176,133,12,30,-1,1291,234,124,2497,1,22,1
2232,153,36,0,0,1448,215,75,918,4,1,4
3188,347,10,571,75,3522,224,162,3558,1,29,1
3089,273,20,618,115,6094,241,216,1589,1,29,1
2113,25,23,60,13,384,183,109,365,4,10,6
3266,146,11,300,44,2803,239,134,2499,1,29,7
2778,354,9,424,76,2906,225,158,1339,3,32,5
3432,13,4,134,10,1154,231,152,1025,2,40,7
2225,108,8,0,0,510,232,130,1809,4,3,4
2015,44,35,331,148,313,141,45,938,4,5,6
2289,157,16,297,109,1165,241,130,1173,4,3,4
2374,67,24,60,0,815,185,68,1052,4,10,6
3152,270,3,470,39,3730,240,166,3443,1,29,1
3322,211,12,690,95,4176,251,175,1992,1,23,7
2183,150,31,42,25,1443,221,83,850,4,3,4
2131,11,34,150,90,600,151,106,514,4,10,3
2820,77,29,218,148,1401,174,42,984,3,13,5
2663,135,16,234,-7,1445,231,112,886,3,2,3
2721,256,6,60,5,2465,244,176,4575,1,12,2
2359,85,11,404,165,949,221,114,1425,4,6,4
3154,111,7,127,6,3857,232,131,285,3,33,1
3007,66,21,553,192,720,193,79,854,3,33,2
2816,78,17,457,148,474,206,91,2268,1,24,5
3159,152,17,402,139,2964,238,124,1248,3,33,2
2606,352,7,175,5,589,228,158,6148,1,29,5
3462,80,23,42,16,3260,193,68,2554,1,37,7
2642,273,20,30,12,1425,241,216,930,3,23,5
2956,248,17,190,66,5087,250,206,1194,1,30,2
2438,5,20,153,28,858,197,140,1114,3,10,6
2099,104,29,67,31,560,189,42,108,4,3,4
2721,311,10,192,75,2105,233,180,2280,3,10,6
2823,108,20,201,104,1987,212,81,531,3,13,5
2632,107,19,335,88,1027,213,85,1419,1,30,2
2890,53,18,450,199,458,197,97,1571,1,29,2
2362,97,23,306,88,301,201,67,911,3,3,3
2919,264,7,218,13,5376,243,179,4945,1,23,2
2187,333,17,0,0,1034,216,175,458,4,10,4
3018,223,12,457,221,2791,251,183,1693,3,33,1
2155,333,21,42,12,977,208,177,706,4,10,3
3144,90,28,300,31,738,184,44,1578,1,30,1
2879,326,23,108,19,4314,208,186,543,1,29,1
2154,63,7,0,0,1498,226,134,247,4,3,4
3327,169,15,537,48,4137,245,142,2097,3,38,7
2439,272,14,67,6,319,244,200,85,4,10,2
2912,230,29,216,95,1482,251,213,458,3,13,2
2406,347,14,30,7,778,217,162,1087,4,16,6
2298,183,12,30,0,1260,248,156,920,4,17,4
3181,7,6,384,45,3059,229,153,1168,1,29,2
2488,132,22,485,235,900,223,90,721,4,2,3
1891,32,22,162,49,124,187,105,771,4,2,6
3149,351,15,875,-25,4221,214,159,3849,1,29,1
2211,126,32,42,28,1315,200,48,976,4,3,4
2673,54,13,0,0,2283,212,116,691,3,4,5
3428,322,19,576,92,1694,217,188,626,3,39,7
2073,72,2,0,0,1302,234,149,612,4,17,4
2341,314,17,268,131,1075,224,191,600,4,5,6
2995,297,20,335,102,5332,229,207,722,1,29,2
3540,67,29,285,38,2592,169,47,3864,1,40,7
3373,76,20,240,24,3126,199,82,1585,3,39,7
2619,310,15,150,79,1221,229,190,1500,3,33,6
2235,116,41,371,-54,532,166,0,466,4,1,3
3130,101,1,182,0,1201,237,152,2131,1,23,1
2853,141,15,124,28,2789,235,119,2932,1,30,2
2567,62,10,210,39,534,218,121,1468,3,10,6
2973,329,18,458,78,981,217,179,1691,3,33,2
2092,279,26,297,28,510,232,228,1026,4,1,6
3210,216,11,696,101,547,250,176,2914,3,31,2
3242,21,17,942,117,2203,201,127,2193,3,40,7
2481,358,7,30,3,693,227,156,1224,3,10,6
2312,141,30,443,182,1230,215,72,721,4,3,4
3221,283,14,190,23,3034,240,200,1061,3,31,1
3369,95,6,466,47,1441,231,136,2503,3,32,7
2088,95,6,0,0,900,231,136,780,4,3,4
3194,44,13,319,52,1323,211,121,4920,2,22,1
2730,94,21,297,97,2457,203,73,2221,3,10,3
2264,23,23,30,7,1548,185,113,1057,4,10,3
2262,115,34,95,33,992,184,27,892,4,6,3
2918,114,18,60,17,4410,219,93,2694,1,30,1
2524,24,3,283,41,67,233,152,1873,4,6,4
3349,61,20,730,204,1559,194,86,1475,2,31,1
2216,122,33,192,116,849,193,37,256,4,3,4
2061,14,23,458,94,525,186,123,256,4,5,3
2316,8,17,342,198,696,203,140,175,4,6,3
2305,80,9,295,142,1434,223,122,900,4,10,4
3090,18,27,120,36,3612,174,110,1440,3,31,1
3190,76,7,210,29,1103,227,131,2062,2,23,1
2288,103,25,120,47,268,199,60,1736,4,3,4
2240,186,2,0,0,658,240,157,541,4,10,4
3563,97,36,451,166,2538,164,9,3731,1,40,7
2852,118,28,212,111,2128,202,55,514,3,13,5
2985,255,13,598,89,5758,248,195,5567,1,29,2
2169,146,27,30,12,1273,225,91,1130,4,1,4
2266,314,32,162,101,1368,198,208,738,4,10,6
2289,334,20,30,14,1500,210,176,564,4,17,6
2872,105,24,488,119,1621,202,64,864,3,13,5
3167,331,8,30,4,1348,230,168,1084,2,24,1
2769,36,10,67,5,3013,217,132,5610,1,12,2
3392,31,26,240,91,2409,174,94,1209,3,40,7
2624,98,14,300,0,1758,219,103,1878,3,11,6
3235,311,20,297,84,2601,222,197,306,3,33,1
2725,356,19,30,13,1552,203,152,1671,3,13,6
2493,97,30,404,147,532,181,34,890,3,3,3
3246,33,7,330,47,1103,226,143,836,2,32,1
3099,334,19,95,27,3471,212,175,3034,3,24,1
2308,94,24,319,127,1106,196,61,1240,4,3,4
2671,106,10,360,101,2242,228,120,859,3,2,3
3400,100,7,671,167,1930,231,133,1772,1,35,7
2329,17,6,283,133,918,228,150,750,4,6,6
3385,287,9,430,63,3865,240,183,2123,3,40,7
2762,25,26,255,122,1140,173,101,994,3,33,2
3119,96,29,42,12,1271,184,40,845,3,22,7
3507,30,7,390,14,1328,226,143,872,2,40,7
3372,96,13,752,162,684,221,109,90,2,38,7
2447,120,22,150,53,939,216,81,1022,3,4,3
2773,308,14,247,40,1722,231,189,1116,3,10,5
3054,28,15,426,50,3973,207,126,4320,1,29,1
2992,154,11,210,11,1740,241,137,1455,1,23,1
2360,143,18,361,66,1149,233,111,696,4,6,4
2363,254,24,277,73,850,247,222,459,4,6,4
2003,5,22,0,0,210,191,137,484,4,10,4
3265,122,9,0,0,3660,233,128,3663,1,38,7
2952,234,14,543,52,5648,252,193,3900,1,29,2
2808,49,16,120,25,2015,204,109,2018,3,33,5
3360,177,26,331,131,3920,244,137,2932,3,33,1
2138,220,29,300,140,485,252,201,616,4,5,3
2424,107,17,134,26,582,218,95,1471,4,6,6
2977,96,21,150,34,1832,205,76,2493,3,32,2
2806,84,36,170,27,242,155,0,1490,1,30,5
3363,144,4,30,-3,4478,239,147,4228,3,23,7
2222,120,28,67,39,1337,204,58,955,4,3,4
3080,62,16,134,18,4878,206,102,1057,1,29,2
2079,120,16,30,6,1288,225,103,607,4,1,4
3223,32,6,30,3,5825,227,145,648,1,22,1
2902,8,9,192,11,1905,223,150,1489,3,32,5
2185,295,27,201,91,891,220,222,878,4,10,6
3409,266,7,342,70,1657,243,179,968,3,38,7
2757,59,28,150,70,170,170,57,1292,1,29,5
3080,157,25,330,65,1852,234,111,1165,1,29,1
3058,69,11,633,234,361,219,119,979,3,32,2
2327,109,27,547,246,1452,198,53,990,4,2,4
3818,11,15,1087,369,4692,209,141,2780,3,40,7
2124,121,27,391,189,402,207,64,481,4,1,3
3237,105,13,272,41,90,224,110,607,2,32,2
3329,86,29,95,14,2083,177,0,834,3,39,7
2347,174,21,424,53,1211,245,140,735,4,6,4
3087,100,11,216,16,2588,226,118,2971,3,32,2
2784,339,19,60,35,1978,208,171,1124,3,13,2
2897,91,19,234,70,1063,206,81,306,1,30,5
2119,122,17,0,0,1187,224,100,1323,4,17,4
2247,171,3,0,0,573,240,155,636,4,10,4
2335,266,7,228,125,999,243,180,690,4,5,6
2823,102,13,268,69,1860,223,110,858,3,13,5
2845,68,17,510,90,1549,204,95,696,3,28,2
2409,353,18,67,21,1377,206,155,417,4,10,6
3357,337,19,458,15,5135,211,173,3181,3,38,7
2785,39,6,124,2,1189,226,141,2432,1,29,1
3104,278,5,469,104,2716,241,173,1839,3,32,2
2251,327,21,108,23,1237,212,184,700,4,10,6
2504,61,6,127,13,872,227,136,5374,1,18,5
2379,319,26,127,69,713,206,197,655,4,10,6
3585,100,36,450,83,2563,167,11,3745,1,40,7
3053,9,5,175,5,3154,230,153,424,1,22,1
2678,10,12,0,0,1401,216,145,1355,3,20,6
2188,328,9,67,4,1068,230,170,1237,4,4,4
2040,123,35,339,141,342,191,34,900,4,3,3
2071,323,33,30,26,424,187,196,391,4,10,6
2954,337,13,782,243,443,221,170,1528,3,4,2
2905,30,12,201,22,674,214,132,1848,1,29,2
3271,56,12,190,-28,1782,214,117,1040,3,39,7
3101,132,6,42,1,3960,237,139,1261,1,23,1
2260,96,28,192,76,1045,187,44,1260,4,3,4
2617,9,16,30,4,1358,207,141,1816,3,13,5
2679,48,6,170,32,1936,226,139,2381,3,2,6
2370,36,26,30,21,1260,173,87,972,4,10,3
2567,108,2,170,49,1937,236,149,638,3,10,6
2533,20,24,90,21,1215,181,113,789,3,10,6
3475,315,7,277,35,5210,234,173,4170,3,38,7
2192,207,19,0,0,907,254,178,400,4,4,4
2734,206,15,95,20,3851,253,175,2036,3,26,2
2746,35,8,190,-10,240,224,140,1044,1,30,5
2816,132,11,95,5,2067,234,125,2290,3,26,5
