Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness,Soil_type,Cover_Type
0.730948678,0.163888889,0.53030303,0.163206872,0.214642263,0.034003091,0.578740157,0.118110236,0.191830475,0.25,0.75,5
0.653706584,0.2,0.075757576,0.136005727,0.001663894,0.095545876,0.909448819,0.55511811,0.765788373,0.25,0.45,5
0.681441161,0.6,0.257575758,0.194702935,0.168053245,0.12926795,1,0.724409449,0.163529904,0.75,0.05,3
0.804302748,0.141666667,0.181818182,0.121689334,0.054908486,0.733736125,0.842519685,0.472440945,0.400947999,0.25,0.55,1
0.782270607,0.125,0.196969697,0.319255548,0.03327787,0.910214978,0.826771654,0.468503937,0.403596821,0.25,0.725,2
0.607050285,0.861111111,0.242424242,0.183249821,0.188019967,0.152732893,0.893700787,0.755905512,0.079604071,1,0.125,6
0.874546397,0.311111111,0.196969697,0.047959914,0.006655574,0.357875509,0.88976378,0.437007874,0.173288722,0.75,0.975,7
0.869880767,0.655555556,0.03030303,0.221188261,0.044925125,0.127019812,0.94488189,0.637795276,0.284539244,0.75,0.8,7
0.881804044,0.436111111,0.090909091,0.49964209,-0.104825291,0.109737249,0.948818898,0.582677165,0.064965844,0.5,1,7
0.685588388,0.091666667,0.257575758,0.173228346,0.129783694,0.07545314,0.791338583,0.464566929,0.261396905,0.25,0.725,2
0.841627786,0.986111111,0.121212121,0.269148175,0.079866889,0.065477027,0.88976378,0.618110236,0.179841071,0.5,0.575,1
0.525142561,0.119444444,0.333333333,0.137437366,0.078202995,0.050583111,0.736220472,0.366141732,0.059389377,1,0.15,3
0.874027994,0.6,0.03030303,0.286327845,0.053244592,0.468034284,0.948818898,0.633858268,0.238115154,0.25,0.975,1
0.850699844,0.952777778,0.196969697,0.021474588,0.004991681,0.096107911,0.866141732,0.649606299,0.121985222,0.5,0.8,1
0.741057543,0.188888889,0.378787879,0.20400859,0.22296173,0.271322186,0.712598425,0.24015748,0.080440541,0.75,0.825,5
0.882063245,0.35,0.151515152,0.121689334,-0.011647255,0.364900941,0.917322835,0.496062992,0.163390492,0.75,0.975,7
0.883618455,0.297222222,0.348484848,0.614889048,0.076539101,0.111282844,0.811023622,0.275590551,0.033737627,0.5,0.95,7
0.775272162,0.141666667,0.136363636,0.271295634,0.026622296,0.449487143,0.87007874,0.507874016,0.831730099,0.25,0.725,1
0.561171591,0.183333333,0.075757576,0.021474588,-0.02828619,0.185190389,0.905511811,0.55511811,0.136484037,1,0.1,4
0.625712805,0.175,0.318181818,0.298496779,0.129783694,0.089363496,0.751968504,0.31496063,0.18639342,1,0.25,6
0.597978227,0.25,0.393939394,0.394416607,0.021630616,0.198117184,0.74015748,0.200787402,0.132859334,1,0.05,4
0.520476931,0.225,0.090909091,0,0,0.042152592,0.905511811,0.535433071,0.050467029,1,0.35,4
0.880767237,0.797222222,0.106060606,0.16750179,0.034941764,0.698327947,0.94488189,0.704724409,0.544542033,0.75,0.95,7
0.587091757,0.947222222,0.696969697,0.12884753,0.201331115,0.166221723,0.503937008,0.606299213,0.199776941,1,0.25,3
0.702695697,0.166666667,0.212121212,0.077308518,0.063227953,0.017423072,0.826771654,0.429133858,0.284260421,0.25,0.725,5
0.682218766,0.927777778,0.166666667,0.021474588,0.013311148,0.162709007,0.885826772,0.669291339,0.874668897,0.25,0.725,2
0.594090202,0.291666667,0.484848485,0.239799571,0.356073211,0.089644513,0.716535433,0.118110236,0.035968214,1,0.075,4
0.676775531,0.597222222,0.484848485,0.121689334,0.174708819,0.231979767,0.980314961,0.771653543,0.041126446,0.75,0.1,3
0.571539658,0.15,0.424242424,0.115962777,0.1281198,0.118027259,0.661417323,0.232283465,0.127004043,1,0.125,6
0.666148263,0.530555556,0.227272727,0.125268432,0.038269551,0.307432907,0.984251969,0.637795276,0.275756308,0.75,0.05,5
0.810264386,0.425,0.121212121,0.242662849,0.18469218,0.066601096,0.948818898,0.562992126,0.139829918,0.75,0.825,2
0.685069984,0.313888889,0.363636364,0.047959914,0.044925125,0.185471406,0.818897638,0.271653543,0.084622891,0.25,0.75,5
0.888802488,0.327777778,0.378787879,0.042949177,-0.001663894,0.236335535,0.822834646,0.267716535,0.245503973,0.5,0.975,7
0.675479523,0.388888889,0.121212121,0.021474588,-0.006655574,0.113249965,0.937007874,0.543307087,0.213299875,0.75,0.5,5
0.655780197,0.363888889,0.151515152,0.154617037,0.108153078,0.083602642,0.92519685,0.503937008,0.152098146,0.75,0.05,3
0.714359772,0.194444444,0.46969697,0.021474588,-0.031613977,0.021497822,0.641732283,0.141732283,0.192806357,0.25,0.725,5
0.872731985,0.430555556,0.151515152,0.531853973,0.267886855,0.079949417,0.948818898,0.55511811,0.024397044,0.5,0.95,7
0.677034733,0.963888889,0.318181818,0.030064424,0.026622296,0.19333989,0.791338583,0.62992126,0.099121706,0.75,0.275,3
0.65318818,0.213888889,0.090909091,0.107372942,-0.004991681,0.08683434,0.897637795,0.527559055,0.772340722,0.25,0.45,5
0.746500778,0.658333333,0.151515152,0,0,0.859912885,0.980314961,0.720472441,0.65119197,0.25,0.725,2
0.681959565,0.952777778,0.333333333,0.060844667,0.044925125,0.257552339,0.787401575,0.649606299,0.383800362,0.75,0.25,6
0.780974598,0.286111111,0.136363636,0.068002863,0.009983361,0.409442181,0.901574803,0.492125984,0.290394535,0.75,0.575,1
0.774494557,0.258333333,0.075757576,0.042949177,0.011647255,0.151046789,0.913385827,0.543307087,0.230726335,0.75,0.575,2
0.748315189,0.919444444,0.075757576,0.183249821,0.091514143,0.113811999,0.921259843,0.645669291,0.210372229,0.75,0.275,5
0.725246242,0.125,0.212121212,0.143879742,0.227953411,0.030349867,0.818897638,0.456692913,0.192806357,0.25,0.75,5
0.611197512,0.65,0.227272727,0.16750179,0.113144759,0.119853871,0.992125984,0.763779528,0.069008783,1,0.15,4
0.689735614,0.244444444,0.363636364,0.077308518,0.046589018,0.017844597,0.75984252,0.24015748,0.095497003,0.25,0.75,5
0.728875065,0.163888889,0.393939394,0.300644238,0.291181364,0.127581846,0.688976378,0.248031496,0.107904642,0.75,0.325,2
0.686365993,0.175,0.287878788,0.154617037,0.039933444,0.258816917,0.779527559,0.354330709,0.268228078,0.75,0.275,6
0.827112494,0.830555556,0.075757576,0.413027917,0.129783694,0.490656175,0.937007874,0.673228346,0.495329709,0.25,0.725,1
0.578019699,0.263888889,0.378787879,0.085898354,0.054908486,0.098356049,0.75984252,0.220472441,0.221803987,1,0.075,4
0.661223432,0.133333333,0.484848485,0.25841088,0.237936772,0.18715751,0.61023622,0.212598425,0.084622891,0.75,0.25,3
0.84059098,0.761111111,0.484848485,0.702219041,0.53577371,0.498524659,0.901574803,0.937007874,0.325526279,0.75,0.675,1
0.72809746,0.2,0.181818182,0.042949177,0.004991681,0.09512435,0.850393701,0.440944882,0.030391747,0.25,0.75,5
0.895800933,0.875,0.060606061,0.568360773,0.194675541,0.228186033,0.929133858,0.653543307,0.205771644,0.75,1,7
0.603680664,0.158333333,0.348484848,0.042949177,0.038269551,0.166783757,0.732283465,0.311023622,0.183326363,1,0.25,6
0.751684811,0.888888889,0.287878788,0.077308518,0.074875208,0.087958409,0.862204724,0.744094488,0.252195734,0.75,0.6,2
0.910834629,0.158333333,0.196969697,0.236220472,0.034941764,0.187860053,0.838582677,0.456692913,0.127143455,0.5,1,7
0.750129601,0.655555556,0.136363636,0.021474588,0.011647255,0.235632991,0.976377953,0.712598425,0.215251638,0.75,0.8,5
0.814670814,0.911111111,0.045454545,0.090909091,0.043261231,0.773921596,0.929133858,0.637795276,0.079882894,0.25,0.725,1
0.561689995,0.838888889,0.136363636,0,0,0.142616271,0.929133858,0.708661417,0.089781124,1,0.35,4
0.861586314,0.236111111,0.090909091,0.265569077,0.166389351,0.415203035,0.905511811,0.535433071,0.452669734,0.75,0.8,7
0.735614308,0.166666667,0.303030303,0.236220472,0.149750416,0.061402276,0.763779528,0.342519685,0.196709884,0.25,0.75,5
0.866251944,0.05,0.393939394,0.090909091,0.059900166,0.574539834,0.692913386,0.440944882,0.133835215,0.25,1,1
0.639968896,0.944444444,0.121212121,0.250536865,0.098169717,0.062666854,0.901574803,0.645669291,0.150146382,1,0.25,6
0.767755314,0.719444444,0.196969697,0.35218325,0.109816972,0.837150485,0.972440945,0.775590551,0.856127143,0.25,0.725,2
0.853551063,0.247222222,0.454545455,0.163206872,0.119800333,0.34747787,0.700787402,0,0.069287606,0.75,0.975,7
0.824779679,0.013888889,0.136363636,0.109520401,0.109816972,0.202051426,0.877952756,0.598425197,0.100655235,0.75,0.975,7
0.821150855,0.252777778,0.424242424,0.088761632,0.049916805,0.213151609,0.724409449,0.173228346,0.351735675,0.25,0.725,1
0.558579575,0.963888889,0.136363636,0.021474588,-0.004991681,0.13235914,0.88976378,0.633858268,0.118081695,1,0.35,4
0.684810783,0.277777778,0.287878788,0.171796707,0.096505824,0.232541801,0.830708661,0.334645669,0.353548027,0.75,0.1,3
0.637376879,0.697222222,0.136363636,0.068002863,0.014975042,0.125755234,0.968503937,0.720472441,0.026767043,1,0.05,6
0.526179368,0.336111111,0.060606061,0,0,0.067584656,0.929133858,0.566929134,0.089781124,1,0.425,4
0.65163297,0.013888889,0.287878788,0.064423765,0.039933444,0.21919348,0.783464567,0.55511811,0.132022864,0.75,0.25,6
0.640487299,0.05,0.424242424,0.143879742,0.146422629,0.102711817,0.661417323,0.417322835,0.116548167,0.75,0.25,6
0.632970451,0.172222222,0.378787879,0.088761632,0.051580699,0.223830266,0.712598425,0.267716535,0.052418793,0.75,0.25,3
0.627008813,0.919444444,0.318181818,0.107372942,0.063227953,0.127441338,0.818897638,0.708661417,0.135089921,1,0.25,6
0.635303266,0.905555556,0.212121212,0.343593414,0.241264559,0.144161866,0.881889764,0.700787402,0.158371672,1,0.15,6
0.707620529,0.15,0.106060606,0.107372942,-0.004991681,0.176478853,0.885826772,0.535433071,0.194897532,0.25,0.3,2
0.744686366,0.280555556,0.318181818,0.137437366,0.076539101,0.141351693,0.81496063,0.299212598,0.034434686,0.25,0.725,5
0.742353551,0.319444444,0.363636364,0.349319971,0.18968386,0.227202473,0.822834646,0.275590551,0.115014638,0.75,0.325,5
0.668999482,0.136111111,0.075757576,0.25841088,0.036605657,0.200927357,0.901574803,0.559055118,0.230168688,0.75,0.05,5
0.582426128,0.330555556,0.257575758,0,0,0.207250246,0.874015748,0.381889764,0.052837028,1,0.075,4
0.750388802,0.980555556,0.090909091,0.198282033,0.046589018,0.478993958,0.905511811,0.622047244,0.408197407,0.25,0.3,2
0.653706584,0.241666667,0.348484848,0.095919828,0.049916805,0.158634256,0.767716535,0.251968504,0.142757563,0.75,0.1,3
0.770088129,0.305555556,0.227272727,0.151753758,0.018302829,0.299564423,0.87007874,0.397637795,0.120451694,0.75,0.775,2
0.677034733,0.5,0.106060606,0.279169649,0.327787022,0.248840804,0.964566929,0.614173228,0.087968772,0.75,0.05,3
0.595904614,0.125,0.151515152,0,0,0.059575664,0.862204724,0.511811024,0.113759933,1,0.1,4
0.768532919,0.344444444,0.075757576,0.279169649,0.079866889,0.75593649,0.929133858,0.55511811,0.367349784,0.25,0.75,2
0.77812338,0.844444444,0.106060606,0.334287759,0.164725458,0.469158353,0.929133858,0.692913386,0.177471072,0.25,0.3,2
0.60471747,0.827777778,0.333333333,0.064423765,0.044925125,0.169874947,0.893700787,0.826771654,0.203959292,1,0.25,6
0.808968377,0.780555556,0.212121212,0.279169649,0.031613977,0.517633834,0.948818898,0.787401575,0.201171058,0.75,0.55,1
0.716433385,0.213888889,0.121212121,0.107372942,0.013311148,0.271743712,0.88976378,0.507874016,0.227519866,0.25,0.725,2
0.600829445,0.363888889,0.409090909,0.176807445,0.201331115,0.102852325,0.842519685,0.287401575,0.220131047,1,0.075,4
0.60160705,0.386111111,0.212121212,0.304939155,0.044925125,0.185892932,0.92519685,0.480314961,0.129931688,1,0.05,4
0.579315708,0.388888889,0.454545455,0.060844667,0.086522463,0.172825629,0.846456693,0.283464567,0.148055207,1,0.075,4
0.842923795,0.066666667,0.121212121,0.365068003,0.292845258,0.118729802,0.874015748,0.562992126,0.121288164,0.25,0.55,1
0.888543287,0.986111111,0.227272727,0.339298497,0.314475874,0.143178305,0.834645669,0.61023622,0.203959292,0.5,1,7
0.59849663,0.347222222,0.606060606,0.242662849,0.347753744,0.113390474,0.700787402,0.059055118,0.046145267,1,0.075,4
0.622861586,0.913888889,0.272727273,0.042949177,0.003327787,0.066601096,0.854330709,0.704724409,0.09033877,0.75,0.25,6
0.589165371,0.463888889,0.181818182,0,0,0.21919348,0.960629921,0.570866142,0.087968772,1,0.075,4
0.839294971,0.994444444,0.181818182,0.563350036,0.079866889,0.282703386,0.854330709,0.606299213,0.077094661,0.75,0.55,1
0.607050285,0.8,0.348484848,0.060844667,0.024958403,0.193901925,0.909448819,0.854330709,0.055067615,1,0.25,6
0.850440643,0.219444444,0.151515152,0.136005727,-0.024958403,0.429675425,0.877952756,0.476377953,0.277708072,0.75,0.95,7
0.740539139,0.441666667,0.257575758,0.637079456,0.129783694,0.329773781,0.948818898,0.507874016,0.217482225,0.75,0.325,5
0.641264904,0.819444444,0.257575758,0.292054402,0.198003328,0.111423353,0.917322835,0.799212598,0.193364004,1,0.15,6
0.547433904,0.880555556,0.409090909,0.042949177,0.063227953,0.106365041,0.807086614,0.787401575,0.129652865,1,0.25,6
0.847848626,0.055555556,0.257575758,0.360057266,0.199667221,0.428551356,0.791338583,0.503937008,0.102885822,0.75,0.6,1
0.615344738,0.233333333,0.257575758,0,0,0.106084024,0.818897638,0.354330709,0.155025791,1,0.25,4
0.590461379,0.102777778,0.378787879,0.125268432,0.194675541,0.105381481,0.696850394,0.354330709,0.092151122,1,0.25,3
0.633229653,0.575,0.03030303,0.242662849,0.306156406,0.202613461,0.948818898,0.62992126,0.074864074,1,0.15,3
0.77034733,0.138888889,0.106060606,0.047959914,0.019966722,0.499648728,0.881889764,0.531496063,0.342534504,0.25,0.725,2
0.885432867,0.444444444,0.166666667,0.774516822,0.111480865,0.470001405,0.952755906,0.55511811,0.138017566,0.75,0.9,7
0.78278901,0.938888889,0.212121212,0.215461704,0.183028286,0.252915554,0.862204724,0.665354331,0.356057438,0.75,0.8,2
0.725246242,0.458333333,0.212121212,0.115962777,0.074875208,0.455529015,0.960629921,0.55511811,0.417119755,0.25,0.3,2
0.821669259,0.966666667,0.318181818,0.346456693,0.016638935,0.202753969,0.791338583,0.62992126,0.312839816,0.75,0.6,1
0.720580612,0.333333333,0.318181818,0.077308518,-0.034941764,0.081776029,0.854330709,0.334645669,0.039453506,0.25,0.75,5
0.673924313,0.175,0.257575758,0.021474588,0.003327787,0.341717016,0.799212598,0.381889764,0.333333333,0.75,0.25,2
0.565837221,0.416666667,0.46969697,0.030064424,0.041597338,0.202753969,0.87007874,0.326771654,0.11849993,1,0.075,4
0.876879212,0.725,0.151515152,0.231209735,0.069883527,0.496276521,0.964566929,0.736220472,0.324829221,0.75,0.95,7
0.848885433,0.5,0.151515152,0.339298497,0.113144759,0.585499508,0.972440945,0.61023622,0.297225708,0.75,0.825,1
0.877397615,0.127777778,0.272727273,0.068002863,0.043261231,0.497962625,0.783464567,0.409448819,0.354523909,0.25,0.925,7
0.552099533,0.947222222,0.196969697,0,0,0.147955599,0.866141732,0.653543307,0.194618709,1,0.425,4
0.808968377,0.127777778,0.545454545,0.030064424,0.039933444,0.549669805,0.551181102,0.161417323,0.127143455,0.25,0.75,1
0.706842924,0.102777778,0.151515152,0,0,0.289166784,0.858267717,0.519685039,0.04307821,0.75,0.825,1
0.765940902,0.375,0.106060606,0.194702935,0.059900166,0.686103695,0.933070866,0.543307087,0.785724244,0.25,0.3,2
0.623639191,0.1,0.136363636,0.143879742,0.114808652,0.033722074,0.87007874,0.535433071,0.078907012,1,0.1,3
0.882322447,0.3,0.318181818,0.215461704,0.276206323,0.554728116,0.830708661,0.311023622,0.491983828,0.75,0.975,7
0.636080871,0.269444444,0.166666667,0.231209735,0.302828619,0.163973584,0.881889764,0.448818898,0.110414053,1,0.15,3
0.605235874,0.291666667,0.439393939,0.211166786,0.18968386,0.084305185,0.748031496,0.165354331,0.237278684,1,0.075,4
0.841368585,0.833333333,0.287878788,0.150322119,0.073211314,0.59983139,0.901574803,0.799212598,0.195176356,0.25,0.95,7
0.856661483,0.916666667,0.227272727,0.064423765,0.024958403,0.432345089,0.866141732,0.692913386,0.302105116,0.25,0.975,7
0.889839295,0.933333333,0.272727273,0.394416607,0.1281198,0.261767599,0.834645669,0.681102362,0.070960546,0.75,0.975,7
0.552877138,0.647222222,0.136363636,0.021474588,0,0.173528172,0.980314961,0.712598425,0.191969887,1,0.425,4
0.620787973,0.138888889,0.333333333,0.115962777,0.073211314,0.080932977,0.736220472,0.342519685,0.163111669,1,0.25,3
0.821410057,0.766666667,0.287878788,0.453113815,0.202995008,0.854433048,0.94488189,0.838582677,0.225289279,0.25,0.75,2
0.860549508,0.030555556,0.227272727,0.387258411,0.179700499,0.396515386,0.818897638,0.551181102,0.306984525,0.75,0.95,7
0.632970451,0.55,0.378787879,0.068002863,0.063227953,0.16959393,0.992125984,0.669291339,0.142757563,0.75,0.1,3
0.738724728,0.208333333,0.318181818,0.224051539,0.154742097,0.064212449,0.771653543,0.303149606,0.188345183,0.25,0.75,5
0.600570244,0.894444444,0.424242424,0.021474588,0.029950083,0.14163271,0.783464567,0.767716535,0.129652865,1,0.25,6
0.743649559,0.144444444,0.287878788,0.380100215,0.297836938,0.075031614,0.775590551,0.381889764,0.332357452,0.25,0.6,2
0.686884396,0.958333333,0.363636364,0.060844667,0.053244592,0.211324996,0.763779528,0.641732283,0.145127562,0.75,0.6,2
0.791861068,0.608333333,0.181818182,0.212598425,0.074875208,0.43122102,0.988188976,0.708661417,0.136484037,0.75,0.8,1
0.872731985,0.85,0.151515152,0.231925555,0.051580699,0.205283125,0.921259843,0.720472441,0.119754635,0.75,0.95,7
0.692327631,0.061111111,0.075757576,0.107372942,0.046589018,0.266966418,0.901574803,0.586614173,0.265579256,0.75,0.1,6
0.803265941,0.438888889,0.121212121,0.212598425,0.048252912,0.276521006,0.952755906,0.57480315,0.097030531,0.75,0.8,2
0.888284085,0.222222222,0.272727273,0.244810308,0.191347754,0.333286497,0.811023622,0.350393701,0.261396905,0.75,1,7
0.736391913,0.075,0.045454545,0.2591267,0.079866889,0.292117465,0.913385827,0.594488189,0.264882197,0.25,0.725,2
0.643079316,0.905555556,0.181818182,0.064423765,0.018302829,0.130673036,0.893700787,0.688976378,0.113620521,0.75,0.25,6
0.691031623,0.952777778,0.257575758,0.047959914,0.02828619,0.286637628,0.834645669,0.653543307,0.341279799,0.75,0.25,6
0.768014515,0.561111111,0.393939394,0.12884753,-0.036605657,0.299002389,0.992125984,0.68503937,0.272131605,0.75,0.825,2
0.604199067,0.513888889,0.227272727,0.231925555,0.362728785,0.13446677,0.980314961,0.618110236,0.059947024,1,0.15,4
0.761793675,0.741666667,0.242424242,0.25841088,0.064891847,0.820429956,0.964566929,0.807086614,0.867140666,0.25,0.725,2
0.711767755,0.211111111,0.272727273,0.2591267,0.113144759,0.052128706,0.803149606,0.350393701,0.335285097,0.25,0.725,5
0.706583722,0.180555556,0.378787879,0.047959914,0.02828619,0.025291555,0.716535433,0.25984252,0.293182769,0.25,0.75,5
0.889839295,0.427777778,0.272727273,0.37079456,0.455906822,0.244625544,0.940944882,0.488188976,0.093545239,0.75,1,7
0.852514256,0.875,0.151515152,0.486041518,0.149750416,0.102852325,0.913385827,0.700787402,0.147915795,0.5,0.575,1
0.766718507,0.038888889,0.242424242,0.739441661,0.168053245,0.356610932,0.811023622,0.539370079,0.142199916,0.75,0.6,2
0.582685329,0.388888889,0.454545455,0.077308518,0.108153078,0.169874947,0.846456693,0.279527559,0.151122264,1,0.075,4
0.708138932,0.069444444,0.333333333,0.191839656,0.073211314,0.234930448,0.732283465,0.440944882,0.144012268,0.25,0.725,2
0.751425609,0.872222222,0.409090909,0.279885469,0.274542429,0.494590417,0.818897638,0.803149606,0.178725777,0.25,0.725,2
0.608087092,0.888888889,0.166666667,0.030064424,0.006655574,0.207250246,0.901574803,0.700787402,0.051721734,1,0.4,6
0.656039399,0.255555556,0.090909091,0.021474588,0,0.354643811,0.909448819,0.531496063,0.337097449,0.75,0.5,6
0.820632452,0.163888889,0.212121212,0.064423765,0.039933444,0.248278769,0.826771654,0.433070866,0.291231005,0.75,0.825,2
