F2,F3,F1,F11,F4,F6,F10,F9,F5,F7,F12,F8,out,,,,
0.204192513,0.942462988,0.695592556,0.452304965,0.793780143,0.43897746,0.965926205,0.35177665,0.325344953,0.4541,5.449,0.293,0,,,,
0.19713369,0.946332436,0.679529873,0.419858156,0.797771495,0.419186366,0.951054217,0.311245607,0.290777052,0.553,4.686,0.1819,0,,,,
0.176513369,0.926480485,0.724779628,0.426595745,0.790454016,0.389499725,0.953125,0.356540414,0.26594045,0.4541,5.352,0.3491,0,,,,
0.217326203,0.904273217,0.691674829,0.441312057,0.84067853,0.402418911,0.954819277,0.311245607,0.269934641,0.4358,5.692,0.3552,0,,,,
0.409411765,0.515309556,0.266601371,0.168599291,0.426575753,0.029191864,0.177861446,0.033365873,0.066485113,0.2576,5.693,0.1672,0,,,,
0.411550802,0.487213997,0.272282076,0.175744681,0.402960253,0.051676745,0.173493976,0.073877392,0.079339143,0.1111,5.641,0.07935,0,,,,
0.407914439,0.496803499,0.275024486,0.164485816,0.378845834,0.019796592,0.192582831,0.10964467,0.070915033,0.2625,5.042,0.1013,0,,,,
0.388449198,0.540545087,0.288540646,0.184219858,0.397139531,0.104013194,0.172345633,0.076259274,0.116122004,0.06958,5.499,-0.002441,0,,,,
0.360855615,0.544078062,0.25582762,0.185106383,0.432396474,0.051676745,0.168222892,0.144435767,0.097966594,0.02808,4.865,0.07324,0,,,,
0.386737968,0.522039031,0.304211557,0.164485816,0.445534675,0.041946124,0.172816265,0.074345959,0.061619463,0.271,5.222,0.1453,0,,,,
0.416042781,0.538021534,0.249951028,0.176826241,0.439880259,0.059730621,0.173493976,0.086762983,0.046986202,0.2539,5.675,0.1367,0,,,,
0.377540107,0.538862719,0.295788443,0.173368794,0.418593048,-0.016105003,0.185673946,0.06481843,0.059404503,0.1917,5.078,0.1514,0,,,,
0.403850267,0.519347241,0.258765916,0.177039007,0.430400798,0.012751512,0.186144578,0.086762983,0.053195352,0.2612,5.684,0.2454,0,,,,
0.414545455,0.540881561,0.283643487,0.175319149,0.425245302,-0.041616273,0.177409639,0.098672394,0.077559913,0.2698,4.885,0.1367,0,,,,
0.404919786,0.500672948,0.268364349,0.180141844,0.412938633,0.079521715,0.192582831,0.071026943,0.099273784,0.144,4.971,0.1355,0,,,,
0.402566845,0.536170929,0.240548482,0.191312057,0.40761683,0.049670148,0.186144578,0.050995705,0.140522876,0.144,4.885,0.2588,0,,,,
0.389304813,0.538526245,0.256023506,0.189184397,0.437053052,0.063084112,0.186144578,0.062905115,0.102832244,0.1758,5.176,0.05249,0,,,,
0.405775401,0.519010767,0.267580803,0.162109929,0.384167637,0.043293018,0.172119729,0.063881296,0.074037763,0.1941,5.127,0.08179,0,,,,
0.442566845,0.503196501,0.267384917,0.160602837,0.438549809,0.073831776,0.198230422,0.064349863,0.068700073,0.2136,5.449,0.1392,0,,,,
0.415187166,0.537853297,0.259941234,0.169680851,0.414269084,0.057366685,0.175790663,0.070558376,0.036782861,0.1685,5.564,0.1465,0,,,,
0.370695187,0.505047106,0.259353575,0.173156028,0.453517379,0.040929082,0.181080572,0.094377196,0.077995643,0.116,5.693,0.09644,0,,,,
0.425668449,0.493438762,0.279333986,0.161684397,0.425910527,0.071797691,0.179932229,0.077704022,0.03412854,0.1807,5.342,0.144,0,,,,
0.420106952,0.520356662,0.242899119,0.180319149,0.423415932,0.045629467,0.180854669,0.049590004,0.074909223,0.155,5.499,0.155,0,,,,
0.423743316,0.514636608,0.264250735,0.182801418,0.433228006,0.045629467,0.173042169,0.14822335,0.044335512,0.1819,4.839,0.1636,0,,,,
0.429304813,0.507234186,0.266209598,0.162765957,0.443538999,0.064101154,0.176713102,0.044318626,0.122766885,0.1489,5.447,0.08545,0,,,,
0.432941176,0.538862719,0.28619001,0.175088652,0.445867288,0.075151182,0.202371988,0.103904725,0.113035585,0.1416,5.166,0.1392,0,,,,
0.399572193,0.533983849,0.2834476,0.189361702,0.402128721,0.064101154,0.171423193,0.073408825,0.103267974,0.02686,5.592,0.07202,0,,,,
0.349946524,0.516991925,0.253476983,0.193794326,0.445368369,0.086915888,0.201618976,0.100078094,0.100181554,0.1416,5.685,0.09766,0,,,,
0.391871658,0.542395693,0.254456415,0.136134752,0.431398636,0.02348818,0.194653614,0.108668489,0.068264343,0.2319,5.343,0.1709,0,,,,
0.424385027,0.508916555,0.26287953,0.182269504,0.445035756,0.041258933,0.19559488,0.120577899,0.078903413,0.1562,5.609,0.07812,0,,,,
0.405775401,0.508243607,0.26287953,0.166648936,0.419091967,0.048653106,0.181080572,0.069582194,0.072694263,0.2014,5.674,0.1721,0,,,,
0.412834225,0.539703903,0.277766895,0.165797872,0.418260436,0.047636064,0.162462349,0.097696212,0.086419753,0.1855,5.422,0.05493,0,,,,
0.397860963,0.546769852,0.263663075,0.1725,0.414768003,0.034551952,0.182925452,0.04099961,0.100617284,0.1904,4.781,0.1038,0,,,,
0.394438503,0.52960969,0.252693438,0.157783688,0.4330617,0.050329852,0.19126506,0.056228036,0.050980392,0.1172,5.302,0.08667,0,,,,
0.42631016,0.51076716,0.228403526,0.180141844,0.416929985,0.005032985,0.178087349,0.109137056,0.044335512,0.1086,5.638,0.105,0,,,,
0.41540107,0.520356662,0.269735553,0.170124113,0.418593048,0.038922485,0.175112952,0.081491605,0.101488744,0.1282,4.828,0.1465,0,,,,
0.425454545,0.485026918,0.276199804,0.16643617,0.451854316,0.054370533,0.219879518,-0.024310816,0.126761075,0.1208,4.901,0.1672,0,,,,
0.421604278,0.503532974,0.2791381,0.174237589,0.416431066,0.041616273,0.197100904,0.120109332,0.089106754,0.2686,5.038,-0.05981,0,,,,
0.432299465,0.530955585,0.243095005,0.164485816,0.416763679,0.057036833,0.187744729,0.059117532,0.092628903,0.1355,5.403,0.1636,0,,,,
0.414117647,0.538189771,0.281684623,0.183510638,0.430400798,0.06206707,0.176261295,0.079617337,0.055846042,0.1208,5.068,0.1294,0,,,,
0.411550802,0.515309556,0.300097943,0.181028369,0.419757193,0.065420561,0.183847892,0.077704022,0.107262164,0.1782,4.912,0.105,0,,,,
0.399144385,0.51564603,0.307541626,0.193262411,0.432063862,0.046646509,0.213290663,0.072940258,0.071350763,0.2527,5.084,0.1318,0,,,,
0.414117647,0.5506393,0.420763957,0.195035461,0.511724597,0.05637713,0.190512048,0.091995314,0.076252723,0.2759,5.471,0.1062,0,,,,
0.365775401,0.619448183,0.620763957,0.170336879,0.714784633,0.114431006,0.190512048,0.131081609,0.226071169,0.3723,5.389,0.2637,0,,,,
0.352085561,0.806191117,0.783349657,0.190425532,0.898054216,0.308686091,0.184525602,0.336509176,0.368191721,0.6006,5.366,0.3271,0,,,,
0.296898396,0.931527591,0.831929481,0.187943262,0.905205388,0.473336998,0.184299699,0.453729012,0.464415396,0.6836,4.982,0.5505,0,,,,
0.254759358,0.857335128,0.862095984,0.242375887,0.947613504,0.60637713,0.24435241,0.529090199,0.505809731,0.7812,4.96,0.5005,0,,,,
0.212278075,0.920928668,0.837610186,0.291312057,0.957924497,0.628367235,0.308546687,0.576337368,0.524691358,0.9778,0.7654,0.5103,0,,,,
0.201839572,0.961473755,0.87208619,0.376241135,0.967071345,0.681143485,0.412462349,0.631393987,0.534858388,0.8081,0.7849,0.4089,0,,,,
0.196877005,0.926648721,0.903428012,0.427304965,0.96640612,0.713578889,0.569465361,0.58609918,0.56681191,0.6348,0.5981,0.5237,0,,,,
0.183828877,0.912516824,0.868168462,0.441312057,0.980209546,0.717427158,0.698606928,0.6255369,0.565722585,0.9717,0.6738,0.542,0,,,,
0.160320856,0.953398385,0.86777669,0.480141844,0.979876933,0.735294118,0.840361446,0.714174151,0.60929557,0.8118,0.7092,0.5334,0,,,,
0.143358289,0.95743607,0.885406464,0.760638298,0.983535673,0.734194612,0.956137048,0.664584147,0.580610022,1.038,0.6848,0.4724,0,,,,
0.181989305,0.968876178,0.863663075,0.927659574,0.972226842,0.739142386,0.967055723,0.686060133,0.606390704,0.9619,0.9094,0.5359,0,,,,
0.115935829,0.915713324,0.882076396,0.979609929,0.988691169,0.758108851,0.949924699,0.711050371,0.608932462,1.086,0.8569,0.5542,0,,,,
0.122459893,0.966857335,0.909892262,0.92677305,0.986196574,0.728697086,0.941641566,0.71729793,0.608569354,1.001,0.7031,0.6494,0,,,,
0.137860963,0.937584118,0.916748286,0.984929078,0.985863961,0.734194612,0.971197289,0.701679032,0.606753813,0.9851,0.752,0.3223,0,,,,
0.144919786,0.976783311,0.885210578,0.928723404,0.985697655,0.759758109,0.952748494,0.72510738,0.614742193,0.8594,0.9839,0.5151,0,,,,
0.130823529,0.95743607,0.863075416,0.97570922,0.982205222,0.749312809,0.95689006,0.725888325,0.640159768,0.9607,0.7544,0.6055,0,,,,
0.113839572,0.918741588,0.916748286,0.993085106,0.98503243,0.76937878,0.959902108,0.711050371,0.57697894,0.9937,0.9546,0.625,0,,,,
0.113326203,0.955585464,0.928109696,0.981382979,0.983868285,0.769103903,0.965173193,0.686841078,0.669571532,1.028,0.7275,0.6238,0,,,,
0.112791444,0.959454913,0.882076396,0.966666667,0.974721437,0.785046729,0.958960843,0.677860211,0.621278141,1.15,0.769,0.6201,0,,,,
0.125860963,0.930686406,0.929285015,0.954255319,0.983036754,0.793293018,0.939194277,0.729402577,0.650689906,1.031,0.6665,0.5627,0,,,,
0.134994652,0.971231494,0.88619001,0.971453901,0.96823549,0.769653656,0.960090361,0.736040609,0.654684096,1.049,0.6958,0.6836,0,,,,
0.10340107,0.976446837,0.895200784,0.946099291,0.979045402,0.795492029,0.952936747,0.705583756,0.620188816,1.083,0.8447,0.4919,0,,,,
0.108106952,0.974091521,0.879333986,0.984929078,0.981207384,0.802363936,0.981927711,0.706364701,0.671387073,0.9082,0.6897,0.6055,0,,,,
0.13028877,0.956594886,0.882076396,0.95035461,0.979876933,0.775700935,0.941453313,0.718469348,0.622367466,1.03,0.9521,0.6079,0,,,,
0.13028877,0.964333782,0.866797258,0.977659574,0.98320306,0.749312809,0.94503012,0.682936353,0.651053014,1.095,0.8081,0.6104,0,,,,
0.134481283,0.910329744,0.888148874,0.97570922,0.980542159,0.826827927,0.935805723,0.723935963,0.639070443,1.116,0.7507,0.6116,0,,,,
0.107315508,0.984858681,0.912242899,0.943262411,0.98320306,0.776525563,0.959149096,0.690745802,0.622367466,1.152,0.7788,0.6116,0,,,,
0.109925134,0.938761777,0.902252693,0.942730496,0.975719275,0.7737768,0.95877259,0.736821554,0.679375454,0.9644,0.7581,0.5566,0,,,,
0.122716578,0.959623149,0.917727718,0.94822695,0.978380176,0.766080264,0.946159639,0.711831316,0.663035585,1.079,0.9448,0.5957,0,,,,
0.109411765,0.946332436,0.887365328,0.981914894,0.984866123,0.789994502,0.97684488,0.713393206,0.641249092,1.066,0.6665,0.5737,0,,,,
0.129518717,0.952557201,0.86993144,0.988475177,0.97139531,0.771852666,0.945218373,0.693869582,0.628540305,0.9985,0.5798,0.4932,0,,,,
0.114887701,0.941117093,0.879725759,0.946631206,0.985697655,0.737493128,0.949736446,0.712612261,0.620915033,1.022,0.8875,0.6494,0,,,,
0.122716578,0.931527591,0.923408423,0.984574468,0.971229004,0.775700935,0.967432229,0.712612261,0.631808279,1.125,0.7776,0.5859,0,,,,
0.118802139,0.922274563,0.888540646,0.925886525,0.975386662,0.77899945,0.939006024,0.717688403,0.65795207,0.9875,0.7764,0.6531,0,,,,
0.107572193,0.977960969,0.87424094,0.947695035,0.982371528,0.744365036,0.94503012,0.763764155,0.650326797,0.9985,0.824,0.5103,0,,,,
0.124299465,0.9256393,0.912242899,0.936170213,0.970231166,0.747938428,0.939006024,0.68410777,0.60130719,1.176,0.8325,0.4309,0,,,,
0.110459893,0.961137281,0.919882468,0.923404255,0.962082155,0.760032985,0.972703313,0.661460367,0.627814089,1.017,0.8142,0.5225,0,,,,
0.126631016,0.960632571,0.898530852,0.940070922,0.977881257,0.749587686,0.944465361,0.71885982,0.631082062,1.016,0.7788,0.6958,0,,,,
0.123251337,0.950706595,0.90244858,0.936524823,0.96640612,0.772402419,0.954066265,0.700507614,0.653957879,0.9839,0.6921,0.6519,0,,,,
0.094524064,0.948855989,0.886385896,0.966312057,0.971229004,0.779549203,0.977974398,0.680593518,0.656499637,1.045,0.7031,0.6519,0,,,,
0.077283422,0.918068641,0.863075416,0.966134752,0.98137369,0.770753161,0.94126506,0.69191722,0.658315178,0.9998,0.8789,0.6506,0,,,,
0.111229947,0.9019179,0.908912831,0.944326241,0.970064859,0.759758109,0.935429217,0.641546271,0.624183007,1.105,0.741,0.6287,0,,,,
0.115679144,0.932368775,0.843682664,0.95035461,0.974056212,0.765255635,0.94126506,0.679812573,0.616557734,1.072,0.8313,0.6042,0,,,,
0.111486631,0.929676985,0.908129285,0.997340426,0.977714951,0.773227048,0.981739458,0.668879344,0.630355846,1.095,0.8789,0.5469,0,,,,
0.113582888,0.941958277,0.899510284,0.95106383,0.972393148,0.765805388,0.938817771,0.641155799,0.620551924,1.135,0.8948,0.6335,0,,,,
0.129240642,0.914703903,0.871890304,0.942198582,0.973557293,0.775975811,0.955195783,0.604841859,0.594045025,1.062,0.8411,0.5603,0,,,,
0.082780749,0.974259758,0.872477963,0.966134752,0.967736571,0.739417262,0.943524096,0.618508395,0.656862745,1.014,0.7373,0.5298,0,,,,
0.121946524,0.96012786,0.875612145,0.954964539,0.972892067,0.740516767,0.930158133,0.676298321,0.649237473,0.9595,0.7617,0.636,0,,,,
0.116449198,0.949192463,0.864838394,0.967198582,0.979710627,0.764705882,0.960843373,0.702459977,0.626361656,0.9863,0.8569,0.4907,0,,,,
0.118545455,0.975100942,0.898530852,0.959042553,0.975885581,0.741616273,0.932981928,0.695041,0.624546115,0.8899,0.6299,0.3577,0,,,,
0.111229947,0.902422611,0.875220372,0.938829787,0.963745219,0.777075316,0.972703313,0.680983991,0.645969499,1.106,0.73,0.6738,0,,,,
0.119058824,0.951043069,0.884231146,0.940248227,0.974056212,0.730896097,0.96875,0.639593909,0.631082062,1.088,0.7886,0.5457,0,,,,
0.132898396,0.913862719,0.857198825,0.970567376,0.967403958,0.768829027,0.952560241,0.677469738,0.667392883,1.102,0.7837,0.6372,0,,,,
0.806417112,0.50269179,0.256611166,0.170762411,0.394312323,0.043293018,0.180628765,0.101522843,0.087763253,0.2161,0.1306,0.1526,0,,,,
0.798502674,0.536002692,0.236043095,0.177836879,0.385498087,0.032875206,0.181080572,0.079109723,0.080682643,0.1184,-0.04883,0.1245,0,,,,
0.85197861,0.524562584,0.263467189,0.195035461,0.366871778,0.021811435,0.181551205,0.077235455,0.096187364,0.2014,0.2466,0.07446,0,,,,
0.861604278,0.471063257,0.273849167,0.179078014,0.368867454,0.049312809,0.217432229,0.094377196,0.090413943,0.2197,0.0769,0.1465,0,,,,
0.814117647,0.46769852,0.266209598,0.190070922,0.389988359,0.029851567,0.204066265,0.085318235,0.119244735,0.2527,0.002441,0.105,0,,,,
0.869518717,0.476110363,0.241527914,0.163634752,0.367869616,0.024158879,0.180628765,0.051464272,0.103703704,0.21,0.01953,0.06958,0,,,,
0.832513369,0.514636608,0.27208619,0.16751773,0.377847996,0.036228697,0.187744729,0.039554861,0.064705882,0.2026,-0.04395,-0.01465,0,,,,
0.80171123,0.531292059,0.251126347,0.163847518,0.387992683,0.064101154,0.19559488,0.04240531,0.136964415,0.2124,0.08179,0.04639,0,,,,
0.85540107,0.513290713,0.266209598,0.179787234,0.372359887,0.052336449,0.181306476,0.067668879,0.088198983,0.07568,0.06592,0.1685,0,,,,
0.772620321,0.484690444,0.238197845,0.169680851,0.389988359,0.052336449,0.182454819,0.110581804,0.124546115,0.1416,0,0.1074,0,,,,
0.836791444,0.469549125,0.252497551,0.196099291,0.377182771,0.015098955,0.196159639,0.051464272,0.102396514,0.1196,-0.1404,0.1733,0,,,,
0.823101604,0.501514132,0.223898139,0.184751773,0.373524031,0.022146784,0.173042169,0.096759078,0.097530864,0.2197,0.0354,0.2673,0,,,,
0.79657754,0.515814266,0.250146915,0.17141844,0.346748711,0.047993403,0.179932229,0.059586099,0.064270153,0.1929,-0.01343,0.1392,0,,,,
0.84855615,0.503196501,0.221939275,0.183156028,0.357558623,0.051346894,0.181551205,0.101522843,0.085548293,0.2014,0.02075,0.1526,0,,,,
0.810481283,0.499495289,0.227228208,0.16643617,0.332612673,0.043293018,0.180402861,0.101522843,0.063398693,0.21,0.06226,0.1062,0,,,,
0.792513369,0.469885599,0.264642507,0.17358156,0.356893398,0.030538758,0.181777108,0.084849668,0.102396514,0.2063,0.1538,0.08789,0,,,,
0.835294118,0.506561238,0.260333007,0.166010638,0.379178447,0.074161627,0.178332078,0.122959781,0.071350763,0.1648,0.1184,0.2161,0,,,,
0.804705882,0.51833782,0.251126347,0.181382979,0.37402295,0.029191864,0.165681476,0.109137056,0.066049383,0.1733,0.05005,0.1611,0,,,,
0.868663102,0.498822342,0.246229187,0.182446809,0.375020788,0.05,0.167300452,0.106755174,0.128104575,0.2039,-0.09888,-0.03784,0,,,,
0.798502674,0.506056528,0.235259549,0.182624113,0.378014302,0.049670148,0.170048946,0.060523233,0.089106754,0.1135,0.08179,0.238,0,,,,
0.790374332,0.501514132,0.237610186,0.173156028,0.369698986,0.044282573,0.181777108,0.111050371,0.080210603,0.127,-0.09277,0.1428,0,,,,
0.850909091,0.509925976,0.235063663,0.188652482,0.362048894,0.035239142,0.180854669,0.112963686,0.135185185,0.1843,0.1489,0.06348,0,,,,
0.864385027,0.485026918,0.251518119,0.214007092,0.386495925,0.044969764,0.180628765,0.105349473,0.069135802,0.1135,0.07935,0.1782,0,,,,
0.872941176,0.461473755,0.269343781,0.164716312,0.390320971,0.02784497,0.184751506,0.100078094,0.067356572,0.1514,-0.05859,0.1477,0,,,,
0.830374332,0.504710633,0.25367287,0.178723404,0.37901214,0.056047279,0.191829819,0.076259274,0.070915033,0.2283,0.06592,0.09766,0,,,,
0.815614973,0.478129206,0.268364349,0.169911348,0.391152503,0.026509071,0.182228916,0.088168684,0.060711692,0.3027,-0.01099,0.09277,0,,,,
0.793582888,0.495289367,0.225661117,0.17358156,0.347746549,0.015098955,0.174190512,0.050058571,0.097966594,0.1733,-0.04639,0.188,0,,,,
0.804278075,0.472745626,0.262487757,0.167304965,0.340262764,0.077515118,0.187518825,0.083873487,0.112127814,0.1953,0.03418,-0.01221,0,,,,
0.835080214,0.500672948,0.247012733,0.161028369,0.381506735,0.032215503,0.176035392,0.076727841,0.107697894,0.1343,0.2161,0.08057,0,,,,
0.838074866,0.512449529,0.269539667,0.158652482,0.374521869,0.038592633,0.186822289,0.081999219,0.080210603,0.188,0.009766,0.1721,0,,,,
0.799786096,0.513627187,0.242507346,0.171631206,0.366705471,0.036228697,0.189194277,0.094845763,0.054066812,0.1538,0.1538,0.04517,0,,,,
0.809197861,0.535161507,0.25093046,0.165797872,0.392150341,0.072814733,0.188817771,0.10199141,0.128976035,0.2991,0.144,0.1062,0,,,,
0.798502674,0.508916555,0.258570029,0.167092199,0.385664394,0.072814733,0.170274849,0.054822335,0.093972404,0.1648,0.03296,0.1599,0,,,,
0.813903743,0.504205922,0.26072478,0.160602837,0.371528355,0.050329852,0.175790663,0.082936353,0.096623094,0.2722,0.3174,0.2112,0,,,,
0.779465241,0.494784657,0.253085211,0.189007092,0.356061866,0.061737218,0.182003012,0.065794611,0.113907044,0.1331,0.1343,0.05737,0,,,,
0.847914439,0.501682369,0.236434868,0.149769504,0.367703309,0.044969764,0.172816265,0.137758688,0.084204793,0.2197,-0.1038,0.05127,0,,,,
0.863743316,0.491251682,0.25093046,0.184042553,0.367370697,0.038592633,0.171893825,0.081023038,0.116557734,0.1404,-0.07202,0.1428,0,,,,
0.862032086,0.517496635,0.24662096,0.146737589,0.375353401,0.026170973,0.168222892,-0.017637642,0.057625272,0.2087,0.07568,0.06104,0,,,,
0.778823529,0.528263795,0.259353575,0.182269504,0.381007816,0.038922485,0.172571536,0.103436158,0.091757444,0.1855,0.04272,0.2466,0,,,,
0.84855615,0.482671602,0.250342801,0.167304965,0.371860968,0.048323255,0.176713102,0.099609528,0.071822803,0.1355,0.009766,0.155,0,,,,
0.813048128,0.494952894,0.307737512,0.202659574,0.362714119,0.05568994,0.185899849,0.030503709,0.115250545,0.1221,0.2209,0.3577,0,,,,
0.804491979,0.55333109,0.321841332,0.173156028,0.412772327,0.047636064,0.189570783,0.093908629,0.092193174,0.2063,0.1404,0.1855,0,,,,
0.788663102,0.575874832,0.379040157,0.170992908,0.428571429,0.0684442,0.170745482,0.120577899,0.074473493,0.2002,-0.07568,-0.05249,0,,,,
0.799358289,0.646366083,0.444074437,0.177039007,0.481789456,0.09059923,0.191641566,0.110113237,0.082461874,0.3516,0.155,0.1721,0,,,,
0.837219251,0.730820996,0.442115573,0.176187943,0.466322967,0.113743815,0.189194277,0.112963686,0.083769063,0.1733,0.03296,0.1013,0,,,,
0.843850267,0.770188425,0.493633692,0.181382979,0.496424414,0.111737218,0.182699548,0.131081609,0.107697894,0.2173,0.002441,0.1819,0,,,,
0.791657754,0.81359354,0.477766895,0.185460993,0.521869283,0.144612424,0.182925452,0.109137056,0.146259985,0.343,0.2222,0.1831,0,,,,
0.770909091,0.823351279,0.498139079,0.159734043,0.518709463,0.12784497,0.177409639,0.143459586,0.109912854,0.1855,0.01709,0.2417,0,,,,
0.814973262,0.840174966,0.535357493,0.181737589,0.497422252,0.1868884,0.167300452,0.110581804,0.120116195,0.2161,-0.01953,0.09521,0,,,,
0.794224599,0.816621803,0.549265426,0.191489362,0.529186762,0.2211105,0.183603163,0.145372901,0.148474946,0.1892,0.009766,0.1208,0,,,,
0.837219251,0.881393001,0.577668952,0.181382979,0.551305505,0.170450797,0.183847892,0.10199141,0.142265795,0.2527,-0.0293,0.2295,0,,,,
